BASE_YM,CTNP_NM,SGGU_NM,TRDAR_NM,MLE_Y20_BELO_SELG_AMNT,MLE_Y20_SELG_AMNT,MLE_Y30_SELG_AMNT,MLE_Y40_SELG_AMNT,MLE_Y50_SELG_AMNT,MLE_Y60_ANM_SELG_AMNT,WO_Y20_BELO_SELG_AMNT,WO_Y20_SELG_AMNT,WO_Y30_SELG_AMNT,WO_Y40_SELG_AMNT,WO_Y50_SELG_AMNT,WO_Y60_ANM_SELG_AMNT
202308,서울특별시,중구,충무로역_2,796014,440850665,1709934560,1890151208,1806303346,956589126,995883,313035928,975387159,904838928,751874133,388350292
202405,서울특별시,중구,신당역_2,186231,54205529,207013276,132447347,131654329,55215307,198612,47085473,171404218,98964605,92706466,46624068
202311,서울특별시,강남구,학동사거리_1,458847,217969997,1052107848,1461681508,1035380524,388370546,323760,128372567,563595775,576027520,371621461,168996087
202308,서울특별시,동대문구,청량리역,1322548,221249351,647577240,870917114,1101723024,1131155135,852700,139638385,408927847,530761122,658214254,687483803
202405,서울특별시,동대문구,청량리역,576363,226399617,860856464,1185141865,1278582988,1444760644,526381,153513614,572708351,773802478,828699113,889520038
202403,서울특별시,중구,롯데백화점 본점,146401,30227273,173268915,178698834,130654581,43881148,169343,26982379,131730320,134633376,82327592,29954029
202307,서울특별시,중구,롯데백화점 본점,0,26837141,149740211,146741122,134413437,44418596,0,21801950,113286343,102953396,84068854,30846548
202311,서울특별시,강동구,명일역,1135034,129914369,585038450,851805991,729546529,413646015,1448431,102954057,446780770,682991800,542513709,315292310
202312,서울특별시,강동구,명일역,1870954,164308473,696304957,1057919952,931087355,607961463,1903425,119687221,532168043,800731984,692179583,422558423
202307,서울특별시,동대문구,장한평역_2,0,138365821,411406006,552935197,569243282,410039211,0,80481472,265543805,338742611,296665386,208968344
202404,서울특별시,용산구,한남오거리,0,252541966,1157277882,962105118,642790366,252477057,0,153911713,677991931,522366365,336105736,142138629
202311,서울특별시,동작구,노량진역,2510597,582060811,1019954498,565304184,998039069,377444343,2974398,416576167,643575136,376203988,783987677,296745554
202310,서울특별시,동대문구,경동시장_2,0,21201320,128982493,141205489,280395116,323465232,0,13537897,71330780,75386436,127293116,162345293
202404,서울특별시,구로구,개봉동 현대아파트,475366,27879980,166229500,275721916,262665860,237274280,546719,23927275,135236157,226528149,194167270,172383218
202401,서울특별시,송파구,가락시장,0,21167733,166500141,155774122,219244345,169511240,0,9586978,66382887,61924340,102235858,83901634
202308,서울특별시,강서구,송정역,1684083,141001087,417587908,541089050,470037815,293429379,634829,80892720,199803952,266547649,218644195,144672109
202404,서울특별시,중구,장충동 족발거리,93161,77928862,457649959,745292509,557102597,413610929,46224,52866411,289025247,438512374,343714455,252636824
202309,서울특별시,중구,장충동 족발거리,0,75490418,336372822,557910531,485011543,332780456,0,53346780,246160035,366442598,302461848,223168121
202309,서울특별시,강남구,논현역_2,0,30108999,166088246,130442474,125172502,96481680,0,20746375,89507453,68899691,59776863,42439289
202308,서울특별시,종로구,동대문시장_1,0,114129274,451974025,592870838,672886346,707765966,0,93862804,313543428,369269191,345038044,282727921
202309,서울특별시,강남구,은마아파트입구사거리_2,9199269,18457587,85355452,347849307,394188180,126159842,9666744,19933738,79023461,313467063,369243261,106458854
202308,서울특별시,강남구,은마아파트입구사거리_2,8497071,34863299,105959760,416195319,452970893,158033706,8349387,24790230,85587201,350499494,385871590,121008559
202404,서울특별시,동대문구,장안동사거리,8978339,227588891,1131955712,1374583431,1279444047,845701457,8283142,130614520,670921040,968512269,808039069,536075912
202310,서울특별시,종로구,혜화역 대학로_3,5960841,854243112,1337690237,1019984991,1100622307,405526378,6533383,870980232,1270478886,958800830,1077981318,367233266
202310,서울특별시,강남구,삼성역_2,0,80848867,401686799,506295479,241473597,97016195,0,41443386,185811424,208731895,90782601,35793280
202308,서울특별시,도봉구,창동역,4443335,213009912,697160671,1071489539,1228893322,879466078,4847872,136063266,450404383,676777136,753288883,523939255
202308,서울특별시,중구,시청역_1,698982,257885123,1426002833,2334391495,1770873498,376980084,839039,158976950,761315836,1097270909,819264731,210205450
202312,서울특별시,금천구,시흥3동,0,1739893,8485823,19050434,45053828,22815393,0,741300,3157656,7427730,17791108,7857263
202401,서울특별시,송파구,문정역,0,32091869,176594175,265679005,230111045,138062788,0,13878805,74282468,79008335,80006933,52790493
202311,서울특별시,송파구,문정역,0,40221076,173789014,241631891,163966619,123912090,0,25416408,96564012,100096901,73924725,45335793
202404,서울특별시,송파구,문정역,0,22777540,214348629,232817755,190327445,120718016,0,13093198,92200883,93662123,84241864,53224479
202406,서울특별시,강북구,미아사거리역_1,4654851,369422421,1072781783,1052560957,829996969,445086006,4949862,269582930,973001651,846128891,663868048,409934494
202307,서울특별시,종로구,종로3가역_3,6,55862134,176113380,89526572,111758235,59230540,4,71040703,185814919,98434457,101521191,48795180
202406,서울특별시,중구,약수역,335157,85053369,410202170,407781507,466804853,248127627,131900,48631088,217442845,216925291,250109870,154261099
202404,서울특별시,관악구,신림역_1,2757008,1222696627,2063871398,977254181,827458155,415480339,2105565,689894333,1122061543,548453304,500229743,273169491
202312,서울특별시,용산구,용산 전자상가_3,267988,31453070,146424429,208118949,146735325,48340075,74224,9595044,42046285,49099540,33122915,13508911
202307,서울특별시,강남구,선릉역_2,1814929,436148718,2000832058,2509486771,2005618751,775047979,1454877,184225820,788280022,939935914,655257719,304825201
202308,서울특별시,강남구,압구정 로데오거리_2,2818368,1333338312,3596409144,2801383709,1922410889,785315458,2407351,954797829,2323425990,1380646732,874925742,478174398
202309,서울특별시,강남구,압구정 로데오거리_2,1078229,1225907069,3719769386,2625037037,1888817316,725666696,1077739,901497395,2494881524,1401881616,868322590,426014865
202401,서울특별시,노원구,노원역_3,12363317,1206963775,2676756933,2360742705,2503270065,1152022658,14459279,962995947,1936128778,1686282803,1851828732,746268200
202403,서울특별시,강남구,대치역_2,2133087,7956347,72540482,242402299,242230124,178867249,2697111,6352422,61577848,218800300,188658230,148441464
202401,서울특별시,강남구,언주역_1,168759,22656134,168247920,258240492,462252351,87974830,94058,13870784,98393597,95226241,84523571,45582640
202312,서울특별시,강남구,포스코사거리_2,1838925,335790720,1971067898,2760614051,1631887247,440319334,928233,227909028,775143941,898176034,558530280,164784971
202309,서울특별시,강북구,수유역_1,319357,121950465,322343417,339042116,332053138,195938024,270129,109844616,260882015,262732216,245373533,158888418
202405,서울특별시,동대문구,신설동역_1,319633,27991402,86725493,148998104,134330447,171114818,126425,15660646,55365625,86735351,68785566,85537625
202312,서울특별시,동대문구,신설동역_1,78943,21997269,75427843,231363438,192681026,163814828,18333,9860361,27502161,63998787,65716791,58759033
202402,서울특별시,종로구,종로3가역_2,1100572,1003042464,3723307713,2352955592,2541228436,2460025704,760934,580777012,1742332527,1124418749,1192481240,949388743
202401,서울특별시,마포구,디지털미디어시티,1538427,328261184,1710708757,1844941174,1327140757,301292456,1276350,255045366,1205497283,1204485509,835866071,195477012
202402,서울특별시,마포구,홍대입구역_2,683886,155663957,453576139,358952888,361624879,161042551,570230,147763294,437387799,295939677,245911714,127699177
202308,서울특별시,용산구,용산 전자상가_5,0,27640006,140552043,191446484,168869251,78006239,0,16077434,64581914,79648025,62430314,34979521
202309,서울특별시,마포구,공덕역_1,332630,68276092,270668770,302288103,263589783,171989328,380191,68884918,258925575,279508355,239678260,169942189
202402,서울특별시,강남구,포스코사거리_1,219293,98913920,664421896,940760519,914102826,426601673,260168,75511561,366704305,429577649,272800086,142535434
202308,서울특별시,동작구,보라매공원,754564,332577550,1078736513,1279836870,1117821494,628184381,522404,251712013,761546832,924603147,796529274,424265225
202405,서울특별시,중구,종묘앞_3,0,81891005,356052753,367208328,252161401,149533063,0,70276469,292997180,253548587,167111959,89732781
202403,서울특별시,중구,종묘앞_3,0,36265120,147984270,217865772,145377878,59186006,0,30794044,125002852,136664074,87391388,36997324
202309,서울특별시,강남구,코엑스,397758,65328421,200068979,208869089,131135379,70516533,273423,47391215,149664047,153929145,101735449,50287626
202310,서울특별시,강남구,학동역_2,3,81854206,129076002,159391897,85751526,73910935,2,19723437,60600514,64754104,39572258,17927560
202403,서울특별시,종로구,동대문역_1,581997,117761467,322688102,349656951,470777931,652150524,507601,64229316,213161573,217753582,303742845,361231821
202308,서울특별시,영등포구,여의도역_1,2899130,1202119298,5276940846,6610533154,4902278156,1625269148,2044139,563161783,2286418055,2433063287,1772953102,686544401
202310,서울특별시,서초구,교대역_4,430639,140041138,521851652,921011220,1062531590,723054451,280740,84878264,310745509,513894603,555998023,392175305
202406,서울특별시,은평구,연신내역_3,402090,48894727,159052910,248436349,311743023,421452158,420830,43055075,138801354,228094967,279642541,371689502
202308,서울특별시,은평구,연신내역_3,303157,49911859,159994460,264258886,310598823,416944289,396557,45569869,151302647,265790607,312565444,384632258
202403,서울특별시,양천구,신정네거리역,568166,12023648,56580650,110138223,116024897,95573677,548814,7050343,37965372,48699038,64138368,46853790
202309,서울특별시,영등포구,국회의사당역_1,0,60123572,410455524,479343131,339261582,80590828,0,41004864,229566105,230884972,147299440,42543129
202406,서울특별시,강남구,대치역_1,5922317,6451434,28877795,122675966,116164424,74219173,6599587,6902344,27598889,126188059,120946289,69853505
202406,서울특별시,강남구,한티역,41439847,124637193,390019033,1294921773,1288008549,408130181,41015995,101412684,306388248,1061546711,1080427098,324688372
202404,서울특별시,구로구,가리봉시장(구로디지털오거리),0,18292176,119137037,109808555,121548297,58565555,0,10883602,48484275,38435059,65590809,22221099
202405,서울특별시,구로구,가리봉시장(구로디지털오거리),0,19037212,120878291,102570967,75867116,76078765,0,12027803,66621850,55998650,30727261,25932879
202312,서울특별시,중구,종묘앞_1,160444,80250090,215643340,179074358,143336757,106937113,113404,67400750,165683252,124809628,96626134,49197652
202405,서울특별시,강남구,선릉역_1,380704,44957051,264343756,283450044,243968679,158737555,309198,24537368,140957284,152028720,128657162,84181876
202310,서울특별시,금천구,가산디지털단지역_1,0,189670413,659131737,682606875,584409021,212800603,0,103400673,343766360,331889788,274481836,96874909
202404,서울특별시,강남구,언주역_2,149,66118832,389913618,346413117,270838448,140288764,76,35819180,197969119,189409549,108430113,47640920
202403,서울특별시,강남구,은마아파트입구사거리_4,2599677,3996584,17166978,77636158,62719399,26667591,3024307,15062590,41135289,117903323,75743536,26287242
202401,서울특별시,종로구,종로5가역_3,351255,102069604,682446484,831591704,681069041,720209018,273452,50477499,251105000,281885497,262518652,285834979
202308,서울특별시,강남구,삼성역_3,197529,93894444,493457448,748256249,455851474,145168271,91015,40448486,192684884,263017563,151107719,49967622
202312,서울특별시,중구,신당역_2,863317,79563645,237830602,165286877,124248213,83421300,140650,56866470,160464219,104475892,85860747,57125567
202311,서울특별시,중구,을지로3가역_1,171408,865242751,2237799271,1797305004,1338280603,641515556,166422,671384592,1558975765,1093233261,703670309,318085502
